,TIME,DTIME,MML_STRESS_GUESS_XX,MML_STRESS_GUESS_YY,MML_STRESS_GUESS_ZZ,MML_STRESS_GUESS_XY,MML_STRESS_GUESS_YZ,MML_STRESS_GUESS_XZ,DELTA_EXX,DELTA_EYY,DELTA_EZZ,DELTA_EXY,DELTA_EYZ,DELTA_EXZ,TRIAL_STRESS_PRE_TRANS_XX,TRIAL_STRESS_PRE_TRANS_YY,TRIAL_STRESS_PRE_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,DELTA_SXX,DELTA_SYY,DELTA_SZZ,DELTA_SXY,DELTA_SYZ,DELTA_SXZ,TRIAL_STRESS_POST_TRANS_XX,TRIAL_STRESS_POST_TRANS_YY,TRIAL_STRESS_POST_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,CONV_STRESS_ISO_XX,CONV_STRESS_ISO_YY,CONV_STRESS_ISO_ZZ,CONV_STRESS_ISO_XY,CONV_STRESS_ISO_YZ,CONV_STRESS_ISO_XZ,FICT_SXX,FICT_SYY,FICT_SZZ,FICT_SXY,FICT_SYZ,FICT_SXZ,FICT_EP_XX,FICT_EP_YY,FICT_EP_ZZ,REAL_EP_XX,REAL_EP_YY,REAL_EP_ZZ,REAL_SXX,REAL_SYY,REAL_SZZ,REAL_SXY,REAL_SYZ,REAL_SXZ,S.VM
10,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.268356063861754e-09,0.0,0.0,0.0,0.0,0.0,3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,5.589332780888094e-05,0.0,0.0,0.0,0.0,0.0,5.589332780888094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.952255111674234e-05,4.84050417845421e-05
11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.268356063861754e-09,0.0,0.0,0.0,0.0,0.0,-3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,-3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,-3.952255111674234e-05,0.0,0.0,0.0,0.0,0.0,-5.589332780888094e-05,0.0,0.0,0.0,0.0,0.0,-5.589332780888094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.952255111674234e-05,4.84050417845421e-05
12,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,22.505626406601653
13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.94387069821349,22.438244291611834,22.438244291611834,0.0,0.0,0.0,22.505626406601653
14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,7.450580596923828e-09,0.0,0.0,0.0,0.0,44.943926424196,22.43835591092216,22.43830001759435,0.0,0.0,0.0,44.943926424196,22.43835591092216,22.43830001759435,0.0,0.0,0.0,44.943926424196,22.43835591092216,22.43830001759435,0.0,0.0,0.0,44.943926424196,22.43835591092216,22.43830001759435,0.0,0.0,0.0,44.943926424196,22.43835591092216,22.43830001759435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.943926424196,22.43835591092216,22.43830001759435,0.0,0.0,0.0,22.505598459989802
15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-7.450580596923828e-09,0.0,0.0,0.0,0.0,44.943814972230975,22.43813267230151,22.438188565629318,0.0,0.0,0.0,44.943814972230975,22.43813267230151,22.438188565629318,0.0,0.0,0.0,44.943814972230975,22.43813267230151,22.438188565629318,0.0,0.0,0.0,44.943814972230975,22.43813267230151,22.438188565629318,0.0,0.0,0.0,44.943814972230975,22.43813267230151,22.438188565629318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.943814972230975,22.43813267230151,22.438188565629318,0.0,0.0,0.0,22.505654353317617
16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,7.450580596923828e-09,0.0,0.0,0.0,44.943926424196,22.43830001759435,22.43835591092216,0.0,0.0,0.0,44.943926424196,22.43830001759435,22.43835591092216,0.0,0.0,0.0,44.943926424196,22.43830001759435,22.43835591092216,0.0,0.0,0.0,44.943926424196,22.43830001759435,22.43835591092216,0.0,0.0,0.0,44.943926424196,22.43830001759435,22.43835591092216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.943926424196,22.43830001759435,22.43835591092216,0.0,0.0,0.0,22.505598459989802
17,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,-7.450580596923828e-09,0.0,0.0,0.0,44.943814972230975,22.438188565629318,22.43813267230151,0.0,0.0,0.0,44.943814972230975,22.438188565629318,22.43813267230151,0.0,0.0,0.0,44.943814972230975,22.438188565629318,22.43813267230151,0.0,0.0,0.0,44.943814972230975,22.438188565629318,22.43813267230151,0.0,0.0,0.0,44.943814972230975,22.438188565629318,22.43813267230151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.943814972230975,22.438188565629318,22.43813267230151,0.0,0.0,0.0,22.505654353317617
18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.000999000000001005,-0.0009990000000010052,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,30.000000000007542
19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.000999000000001005,-0.0009990000000010052,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99999999998497,-2.2572166358258983e-11,-2.2573054536678683e-11,0.0,0.0,0.0,30.000000000007542
20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.000998992549420408,-0.0009990000000010052,0.0,0.0,0.0,30.000055725967485,0.00011161928775393903,5.572595994340901e-05,0.0,0.0,0.0,30.000055725967485,0.00011161928775393903,5.572595994340901e-05,0.0,0.0,0.0,30.000055725967485,0.00011161928775393903,5.572595994340901e-05,0.0,0.0,0.0,30.000055725967485,0.00011161928775393903,5.572595994340901e-05,0.0,0.0,0.0,30.000055725967485,0.00011161928775393903,5.572595994340901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.000055725967485,0.00011161928775393903,5.572595994340901e-05,0.0,0.0,0.0,29.999972053382688
21,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.0009990074505816019,-0.0009990000000010052,0.0,0.0,0.0,29.999944274002452,-0.0001116193328964954,-5.5726005088629904e-05,0.0,0.0,0.0,29.999944274002452,-0.0001116193328964954,-5.5726005088629904e-05,0.0,0.0,0.0,29.999944274002452,-0.0001116193328964954,-5.5726005088629904e-05,0.0,0.0,0.0,29.999944274002452,-0.0001116193328964954,-5.5726005088629904e-05,0.0,0.0,0.0,29.999944274002452,-0.0001116193328964954,-5.5726005088629904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.999944274002452,-0.0001116193328964954,-5.5726005088629904e-05,0.0,0.0,0.0,30.000027946710496
22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.000999000000001005,-0.0009989925494204082,0.0,0.0,0.0,30.00005572596749,5.572595994429719e-05,0.00011161928775216268,0.0,0.0,0.0,30.00005572596749,5.572595994429719e-05,0.00011161928775216268,0.0,0.0,0.0,30.00005572596749,5.572595994429719e-05,0.00011161928775216268,0.0,0.0,0.0,30.00005572596749,5.572595994429719e-05,0.00011161928775216268,0.0,0.0,0.0,30.00005572596749,5.572595994429719e-05,0.00011161928775216268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.00005572596749,5.572595994429719e-05,0.00011161928775216268,0.0,0.0,0.0,29.99997205338269
23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.000999000000001005,-0.000999007450581602,0.0,0.0,0.0,29.999944274002456,-5.5726005088629904e-05,-0.00011161933289827175,0.0,0.0,0.0,29.999944274002456,-5.5726005088629904e-05,-0.00011161933289827175,0.0,0.0,0.0,29.999944274002456,-5.5726005088629904e-05,-0.00011161933289827175,0.0,0.0,0.0,29.999944274002456,-5.5726005088629904e-05,-0.00011161933289827175,0.0,0.0,0.0,29.999944274002456,-5.5726005088629904e-05,-0.00011161933289827175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.999944274002456,-5.5726005088629904e-05,-0.00011161933289827175,0.0,0.0,0.0,30.000027946710503
24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.000999,-0.000999,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,-0.000999,-0.000999,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0
