,E.XX,MML_STRESS_GUESS_XX,MML_STRESS_GUESS_YY,MML_STRESS_GUESS_ZZ,MML_STRESS_GUESS_XY,MML_STRESS_GUESS_YZ,MML_STRESS_GUESS_XZ,DELTA_EXX,DELTA_EYY,DELTA_EZZ,DELTA_EXY,DELTA_EYZ,DELTA_EXZ,TRIAL_STRESS_PRE_TRANS_XX,TRIAL_STRESS_PRE_TRANS_YY,TRIAL_STRESS_PRE_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,DELTA_SXX,DELTA_SYY,DELTA_SZZ,DELTA_SXY,DELTA_SYZ,DELTA_SXZ,TRIAL_STRESS_POST_TRANS_XX,TRIAL_STRESS_POST_TRANS_YY,TRIAL_STRESS_POST_TRANS_ZZ,TRIAL_STRESS_PRE_TRANS_XY,TRIAL_STRESS_PRE_TRANS_YZ,TRIAL_STRESS_PRE_TRANS_XZ,CONV_STRESS_ISO_XX,CONV_STRESS_ISO_YY,CONV_STRESS_ISO_ZZ,CONV_STRESS_ISO_XY,CONV_STRESS_ISO_YZ,CONV_STRESS_ISO_XZ,FICT_SXX,FICT_SYY,FICT_SZZ,FICT_SXY,FICT_SYZ,FICT_SXZ,FICT_EP_XX,FICT_EP_YY,FICT_EP_ZZ,REAL_EP_XX,REAL_EP_YY,REAL_EP_ZZ,S.XX,S.YY,S.ZZ,S.YZ,S.XZ,S.XY,S.VM
15,0.0014999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09815464005759,19.007479477868046,1.5514763681678118e-15,0.0,0.0,0.0,20.09815464005759,19.007479477868046,1.5514763681678118e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00012313508772288253,0.02474928410756638,-0.02487241919528932,20.09815464005759,19.007479477868046,1.5514763681678118e-15,0.0,0.0,0.0,0.0
16,0.0015999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28703370528526,19.174247050607192,-4.5713419486413664e-15,0.0,0.0,0.0,20.28703370528526,19.174247050607192,-4.5713419486413664e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00020980056006482284,0.026470947845728284,-0.026680748405793164,20.28703370528526,19.174247050607192,-4.5713419486413664e-15,0.0,0.0,0.0,0.0
17,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.47594699205004,19.340911006220622,2.0892914676974572e-17,0.0,0.0,0.0,20.47594699205004,19.340911006220622,2.0892914676974572e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.00029645915279431247,0.028192623079423898,-0.028489082232218257,20.47594699205004,19.340911006220622,2.0892914676974572e-17,0.0,0.0,0.0,0.0
18,0.0017999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6648332131918,19.507522008035153,4.649058915617843e-16,0.0,0.0,0.0,20.6648332131918,19.507522008035153,4.649058915617843e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0003831182363801979,0.029914302354449872,-0.030297420590830126,20.6648332131918,19.507522008035153,4.649058915617843e-16,0.0,0.0,0.0,0.0
19,0.0018999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.853670302927966,19.67416294337569,2.5922189741955926e-15,0.0,0.0,0.0,20.853670302927966,19.67416294337569,2.5922189741955926e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.00046978360758908396,0.031635977295164944,-0.0321057609027541,20.853670302927966,19.67416294337569,2.5922189741955926e-15,0.0,0.0,0.0,0.0
20,0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04239334597206,19.840877885681863,1.200537065593199e-15,0.0,0.0,0.0,21.04239334597206,19.840877885681863,1.200537065593199e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0005564631599575558,0.03335764127478309,-0.03391410443474072,21.04239334597206,19.840877885681863,1.200537065593199e-15,0.0,0.0,0.0,0.0
21,0.0020999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.23096254593347,20.007723041741556,-3.753074240275822e-15,0.0,0.0,0.0,21.23096254593347,20.007723041741556,-3.753074240275822e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0006431626868422912,0.03507928729788264,-0.03572244998472503,21.23096254593347,20.007723041741556,-3.753074240275822e-15,0.0,0.0,0.0,0.0
22,0.0021999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.419327493460735,20.1747393530654,-3.427434117769801e-17,0.0,0.0,0.0,21.419327493460735,20.1747393530654,-3.427434117769801e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0007298878260733428,0.0368009090202796,-0.03753079684635303,21.419327493460735,20.1747393530654,-3.427434117769801e-17,0.0,0.0,0.0,0.0
23,0.0023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.607484440963532,20.341997697572932,-1.19680707130667e-14,0.0,0.0,0.0,21.607484440963532,20.341997697572932,-1.19680707130667e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166418229540036,0.03852249961153137,-0.03933914143448548,21.607484440963532,20.341997697572932,-1.19680707130667e-14,0.0,0.0,0.0,0.0
24,0.0023999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7953964370655,20.50953401379637,1.942920786280125e-15,0.0,0.0,0.0,21.7953964370655,20.50953401379637,1.942920786280125e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0009034295698651765,0.040244054247684895,-0.04114748381755019,21.7953964370655,20.50953401379637,1.942920786280125e-15,0.0,0.0,0.0,0.0
25,0.0024999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.98304407869669,20.677384794629564,-3.606234302605711e-15,0.0,0.0,0.0,21.98304407869669,20.677384794629564,-3.606234302605711e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.000990254222740378,0.04196556863363956,-0.04295582285638007,21.98304407869669,20.677384794629564,-3.606234302605711e-15,0.0,0.0,0.0,0.0
26,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17041254114561,20.84558071356812,4.9414445246146604e-15,0.0,0.0,0.0,22.17041254114561,20.84558071356812,4.9414445246146604e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.001077118285822434,0.04368703920863371,-0.044764157494456266,22.17041254114561,20.84558071356812,4.9414445246146604e-15,0.0,0.0,0.0,0.0
27,0.0026999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.357491784081155,21.014145814676347,7.870575935778334e-15,0.0,0.0,0.0,22.357491784081155,21.014145814676347,7.870575935778334e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0011640235640953988,0.04540846323411761,-0.046572486798213145,22.357491784081155,21.014145814676347,7.870575935778334e-15,0.0,0.0,0.0,0.0
28,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.544276088915023,21.183097701417395,2.678995805575901e-16,0.0,0.0,0.0,22.544276088915023,21.183097701417395,2.678995805575901e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.00125097121584435,0.047129838759473,-0.04838080997531749,22.544276088915023,21.183097701417395,2.678995805575901e-16,0.0,0.0,0.0,0.0
29,0.0028999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73076354650678,21.35244790429957,-4.731644627975137e-15,0.0,0.0,0.0,22.73076354650678,21.35244790429957,-4.731644627975137e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0013379618161349692,0.04885116456819638,-0.050189126384331484,22.73076354650678,21.35244790429957,-4.731644627975137e-15,0.0,0.0,0.0,0.0
30,0.0029999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.916955515135506,21.522202396721266,7.428885523234896e-16,0.0,0.0,0.0,22.916955515135506,21.522202396721266,7.428885523234896e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.001424995428200849,0.05057244010827141,-0.051997435536472396,22.916955515135506,21.522202396721266,7.428885523234896e-16,0.0,0.0,0.0,0.0
31,0.0030999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.10285607934386,21.692362206967246,6.1213038218994875e-15,0.0,0.0,0.0,23.10285607934386,21.692362206967246,6.1213038218994875e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0015120716779447464,0.05229366541295427,-0.05380573709089917,23.10285607934386,21.692362206967246,6.1213038218994875e-15,0.0,0.0,0.0,0.0
